,title,company,link,task,qualification,preferred
22,Data Operation Manager,슈퍼브에이아이(Superb AI),https://www.wanted.co.kr/wd/62861,"**AI 모델에 대한 이해를 바탕으로 고객 데이터셋 설계 및 가공/ 검수 프로젝트 운영**

• 업무분야 : Computer Vision 분야 Data-set 설계/구축/검수/관리를 위한 실행계획 수립/실행 및 분석
• 프로젝트 설계 : AI Project Scope에 대한 이해 및 고객의 요구사항 분석을 통한 Data 스펙 설계/ 구체화
• 프로젝트 계획 수립 : AI Data에 대한 Business Analysis 기반의 효율적인 수행 계획 수립
• 프로젝트 수행 : 국/내외 이해관계자 및 파트너(3rd-party)와의 협업 기반의 수행 및 리소스 관리","• AI, Data B2B/B2G 프로젝트 수행 관리 경험 (6개월 이상 ~ 5년 이하)
• AI 기술에 대한 배경 지식/경험 또는 매우 높은 수준의 학습 능력
• AI, Data Project 별 Business (BEP 등) Analysis 수행 경험 보유
• 영어 커뮤니케이션 능력 (Native 수준의 Business 소통 가능)
• 다양한 Domain의 데이터 가공 경험 및 도구 사용 역량","• AI Data Operation 경험자
• 영어권 해외 유학을 통해 학업 수료 하신 분
• 인공지능 산업 내 유관 직무 경험
• AI, IT 그 외 업무에 관련한 자격 보유자"
23,데이터 분석가 (Data Analyst),와이즐리,https://www.wanted.co.kr/wd/39858,"• 팀 전체가 Data-driven 의사결정을 내릴 수 있도록 정량적 수치와 분석 결과를 제공합니다.
• 데이터 분석 결과에 기반해 고객 경험의 문제를 진단하거나, 개선 기회들을 발굴하고, 이를 해결합니다.
• 고객 여정 전반에서 수집되는 Raw Data를 정제/가공/적재하며, 와이즐리 전체 팀원에게 인사이트가 전달될 수 있도록 리포트 작성과 대시보드, 데이터 관련 프로덕트를 제작합니다.
• 데이터 파이프라인 관리, 분석용 DB 구축 등 분석을 위한 환경을 구축하고, 개선합니다.
• 팀원의 Data 역량 증진을 위해 전사적인 코칭 프로그램을 운영합니다.","• SQL을 사용한 Raw Data 핸들링 역량이 필요합니다.
• A/B Test 및 서비스 데이터 분석 방법(LTV, Funnel, Cohort 등)에 대한 이해도가 필요합니다.
• 기본적인 통계학, 실험 방법론 등에 대한 이해가 필요합니다.
• 데이터 분석 결과를 넘어 주도적으로 액션을 제시할 수 있는 역량이나 경험이 필요합니다.
• 상기 관련 업무에 대한 경력이 2년 이상 필요합니다.


분석용 데이터베이스로 BigQuery를 사용하고 있습니다. 데이터 추출을 위해 주로 SQL을 사용하며, 추가적인 분석을 위해서는 개인의 선호에 따라 R과 Python을 모두 활용할 수 있습니다.","• 다양한 직군의 동료들과 함께 서비스나 업무프로세스에 실질적인 변화를 만들어 본 경험이 있는 분이면 좋습니다.
• A/B Test, UT, FGI,Survey 등 가설 검증을 위해 다양한 데이터를 수집하고 분석한 경험이 있는 분이면 좋습니다.
• Google Analytics, BigQuery 등 로그분석 툴 사용 경험이 있는 분이면 좋습니다.
• Data warehouse 구축이나 관리한 경험이 있는 분이면 좋습니다.
• Data Studio, Tableau, Redash 등 BI 툴/프로그램 사용 경험이 있는 분이면 좋습니다.
• 커머스, 생활 소비재 관련한 분석 경험이 있으면 좋습니다."
24,User Researcher (UX Researcher),딜리셔스(신상마켓),https://www.wanted.co.kr/wd/38879,"• 고객경험 개선을 위한 리서치 계획/설계 수립 및 실행, 개선안 제안 (UT, Survey, IDI, FGI 등)
• 리서치를 통한 사용자 행동 관찰 및 측정 결과 데이터 분석 후, 인사이트 공유 및 개선안 제안
• 제품을 사용하는 고객 여정의 Pain Point 및 니즈 도출/검증을 위한 데이터 수집 및 분석","• Product 및 서비스 UX Research 관련 실무 경력 3년 이상
• 고객과 고객의 제품 경험에  대한 이해와 서비스 분석/개선 과정 전반의 높은 이해 및 경험
• 주도적으로 목표/가설, 과정/산출물을 정의하고 논리적 커뮤니케이션을 통해 실행하는 역량
• 온라인서베이 및 인터뷰, UT 등 조사방법론에 대한 이해 및 실무경험
• 비즈니스 관점의 목표를 이해하고 솔루션을 제시하여 고객 경험 향상에 기여한 경험이 있으신 분","• 다양한 고객 리서치를 직접 설계하고 실행해 보신 분(UT, Survey, Interview)
• 모바일 서비스 기획/출시/운영 혹은 디자인 경험이 있으신 분
• 인지 심리, HCI 등 UX 관련 전공자 또는 그에 준하는 경험과 지식이 있으신 분"
25,[망고플레이트] 운영 팀장,여기어때컴퍼니,https://www.wanted.co.kr/wd/61866,"- 망고플레이트 서비스 운영 총괄
- 법무, 회계, 재무, CS 등의 운영 업무 총괄
- KPI 수립 및 KPI 기반의 사업 관리
- 외부 업체, 정부 등의 외부 파트너십 관리","- 경력 10년 이상
- 협업부서(영업/마케팅/개발)및 외부(정부/업체)와의 소통 능력
- 데이터를 활용한 성과 측정 및 분석 능력
- 복잡한 문제를 체계적으로 정리 추진하는 능력
- 조직 관리, 팀셋업 경험자","- 식음료와 요식업에 대한 높은 이해도
- 스타트업 경영진(COO), 대기업, 컨설팅 회사 출신
- 창업 경험자"
26,[경영전략실] 전략기획 담당,여기어때컴퍼니,https://www.wanted.co.kr/wd/36006,"[팀 소개] 
경영전략실 VC(Value Creation)전략팀은 여기어때 전사 및 사업부의 경영계획 수립,
성과지표(KPI) 및 실적 관리, 중장기 전략 수립 등을 수행하는 팀입니다.
또한 M&A를 포함한 신규 사업기회 검토와 주주사 대응(IR) 업무도 
함께 수행하고 있습니다.  

[담당업무]
- 여기어때 서비스/사업/전사 전략 및 경영계획 수립
- 데이터 분석을 통한 서비스/사업 개선 인사이트 도출 (in-house consulting)
- 주주사(외국계 PE) 대상 커뮤니케이션(reporting)
- 신규 사업기회 검토 및 M&A","* 다음 중 최소 2개 이상 요건 충족 시 지원 가능
- 전사/사업부 level 전략(단기 경영계획 및 중장기 전략) 수립 경험을 보유하신 분
- 국내외 사모펀드(PE) 또는 주주사(그룹 지주사 등) 대상 리포팅 및 IR 경험을 보유하신 분
- PPT 및 Excel 기반 보고서 작성(documentation) 역량이 뛰어나신 분
- 최소 3년 이상의 데이터 분석 실무 경험을 보유하신 분","* 3~5년차의 경우 최소 1개 이상, 6~15년차의 경우 2개 이상 충족 시 채용 우대
- 숙박 OTA, O2O, 커머스, 모바일 서비스 등 다양한 산업에서 전사/사업 전략 수립 경험이 있으신 분
- 국내외 전략 컨설팅펌 근무 또는 대기업/스타트업 전략기획/사업관리 담당 경력이 있으신 분
- 영문 보고서(ppt) documentation 및 PT 역량이 뛰어나신 분
- 기업가치평가(Valuation), 재무/사업 실사 등 M&A 경험을 보유하신 분(인수측/매각측 모두 가능)
- Excel 기반 모델링 또는 SQL, Tableau, GA 등 데이터 추출/분석/시각화 툴 활용 역량이 뛰어나신 분
- 회계원리, 또는 그 이상의 재무적 지식을 보유하신 분"
27,데이터 분석가,딜라이트룸(Alarmy),https://www.wanted.co.kr/wd/63998,"• 전사에서 진행되는 각종 실험(e.g., A/B 테스팅) 결과 리뷰와 분석
• 데이터 분석을 통해 인사이트를 뽑아내고 각 팀에서 잘 활용할 수 있도록 전파
• 사용자에 대한 높은 이해도와 데이터에 기반한 실험 설계 및 개선
• 주요 지표 정의 및 택사노미 관리

 (* 주로 사용하게 되는 툴과 기술: Amplitude, Braze, Firebase, Superset, PostgreSQL, BigQuery)","• Data Analyst, Data Consulting, Data Engineer, Data Scientist 등 관련 경력자
• 기본적인 통계관련 지식
• 데이터에서 유의미한 가설과 인사이트를 뽑아낼 수 있는 역량
• 데이터 분석 방법론(AARRR, Cohort, Funnel)에 대한 높은 이해를 바탕으로 한 문제 해결 역량
• SQL을 통해 데이터를 추출하고 분석하는 역량
• 분석 결과를 타 팀이 이해하기 쉽도록 다양한 도구(BI Tools, Google Sheets 등)를 사용하여 시각화 할 수 있는 역량.
• 주어진 문제를 푸는 대신, 자신이 풀어야 할 문제를 스스로 정할 수 있는 역량","• 분석을 위한 프로그래밍 역량이 있으신 분 (e.g., 스크립트를 통한 자동화, Python, R, Pandas, Spark 등)
• 데이터 기반의 인사이트를 통해 제품 지표 개선에 기여한 경험이 있으신 분
• 필요한 데이터를 정의 및 수집하여 이를 분석하는 전체 프로세스를 경험한 분"
28,데이터팀 GA specialist,미디언스(Mediance),https://www.wanted.co.kr/wd/70975,"• 내부 또는 고객사의 Google Analytics(GA) 설정
• 데이터 트랙킹과 분석
• 데이터 스튜디오와 같은 툴을 이용해서 비쥬얼라이즈
• GA와 마케팅 데이터를 믹스한 audience segmentation 업무","• GA를 심도 있게 다룰 수 있는 분
• GA를 사용해서 퍼포먼스 마케팅 결과 데이터를 분석한 경험이 있는 분","• 데이터를 이용한 마케팅 자동화 프로젝트 경험이 있는 분
• CDP, DSP, DMP 설계나, 사용경험이 있는 분
• 빅데이터 분석 경험이 있는 분"
29,패션 사업 총괄 (Head of Fashion),메저커머스,https://www.wanted.co.kr/wd/18713,"• 패션 데이터 비즈니스 KPI 총괄 관리 
• 세부 카테고리별 트렌드 분석 전략 수립 
• 제품 개발을 위한 가설의 수립 / 결과 분석  
• 시즌별 패션 트렌드 인사이트 도출 
• 대외 고객사 커뮤니케이션 / 세미나 진행  
• 패션 트렌드 콘텐츠 디렉팅","• 높은 수준의 패션 트렌드 이해력 (최소 경력 3년 이상)    
• 높은 수준의 이커머스 플랫폼 이해력 (종합몰, 오픈마켓, 소셜커머스, 아마존, 알리바바 등)
• 방대한 데이터 속에서 문제를 정의하고, 해결하는 능력     
• 주요 데이터 툴에 대한 자유로운 활용, 응용 능력","• 기획 MD / 전략 기획 출신  
• 패션 브랜드 컨설팅펌 출신     
• 글로벌 패션 트렌드 전문가   
• 외국어 가능자 우대 (중국어, 영어, 일어)"
30,사업전략 수립/기획/제안,콩테크(Kong-tech),https://www.wanted.co.kr/wd/70287,"• 신규사업을 바탕으로 한 정부 R&D기획, 전략수립 및 이행
• 운영정책 및 세부실행계획 수립 및 관리
• 정부지원사업 / r&d과제 / 국책사업 관리 전반
• 정부과제 사업기획 및 제안서 작성","• 관련경력 1년 이상
• 다양한 직군의 동료들과 협업리드
• 정보 공공기관 과제발굴, 참여 및 연구관리, 국책과제 사업관리 경험 다수보유
• 기술 및 사업 전반에 대한 이해와 ownership이 있는 분
• IT일반지식 보유","• start-up에서 일해본 경험이 있는분
• 프리젠테이션 능력 우수자
• 문서작성 우수자"
31,Business Analyst,힐링페이퍼(강남언니),https://www.wanted.co.kr/wd/31569,"• 강남언니 앱에서 수집되는 데이터 추출 및 분석
• 데이터를 기반으로 인사이트 도출 및 개선점 제안
• 주요 지표 설정 및 모니터링
• 제품개발/마케팅/영업 등 타 팀과 협업하여 가설 설정 후 데이터를 기반으로 한 실험 기획 및 실행
• 데이터 시각화를 통한 분석 결과 공유","• 메디컬뷰티 및 관련 데이터에 관심이 있는 분
• 데이터에서 통계적으로 유의미한 분석을 이끌어낼수 있는 분
• 데이터 분석 방법론(AARRR, Cohort, Funnel)에 대한 이해도가 높은 분
• SQL에 대한 이해도가 높으며 결과뿐만 아니라 성능을 고려하며 쿼리를 작성하는 분
• 데이터 분석을 위한 언어(Python/R)를 하나 이상 다룰 수 있는 분
• 데이터를 통해 문제점을 찾고 개선하고자 하는 의지를 갖은 분
• 꼼꼼하며 데이터의 무결성을 추구하는 분","• 데이터 수집부터 전처리, 분석, 결과 공유까지의 전 과정에 대한 경험이 있는 분
• 데이터가 의미하는 바를 이해하기 쉬운 말로 풀어낼 수 있는 분
• Amplitude, Firebase 등 분석 툴 사용 경험 보유
• Appsflyer, Adjust, Branch 등 트래킹 툴 사용 경험 보유
• Apache Zeppelin, Tableau, Looker 등 시각화 툴 사용 경험 보유"
32,DBA,힐링페이퍼(강남언니),https://www.wanted.co.kr/wd/38383,"• 메디컬 뷰티 서비스인 강남언니 Data 관리 업무
• Database 운영 및 유지 보수(HA 구성, 백업, 복구, 성능 모니터링/튜닝, 업무 자동화)
• Database 관련 신기술 도입 및 적용
• Data modeling
• Data model(schema, catalog) 형상 관리","• RDBMS DBA 경력 3년 이상(Oracle, MSSQL, MySQL 등 RDBMS 실서비스 경험자)
• 고급 SQL 사용자
• Index 설계 및 튜닝 가능자","• Cloud 기반 RDBMS 경험자
• RDBMS 관련 infra engineering 가능자
• DBA 업무 외에 Data engineering, Data warehouse, Data scientist 등의 확장 업무 경험 및 가능자
• 의료 도메인 IT 관련 경험자"
33,Senior User Researcher,버킷플레이스(오늘의집),https://www.wanted.co.kr/wd/64831,"• 시장과 고객 Data를 통해 현상에 대한 가설 설정 
- UX Lab 자체 발굴 과제, 관련 부서 요청 기반 과제
• User 리서치 기획
- 리크루팅 대상자 설정, 리서치 질문 정의, 주제 별 적절한 방법 결정
• User 리서치 수행
- 관찰, In-depth 인터뷰, Task 수행 Moderation 등
• 리서치 결과 분석
- 사용자 입장에서 문제 핵심 원인 정의
• 개선점 발굴 및 공유
- Usability, 서비스 경험 등 총체적 관점에서 필요한 개선점 정의, 유관 부서와 공유 및 협의
• Junior User Researcher 업무 코칭","• 5년 이상 User 리서치 기획 및 직접 수행 경력이 있으신 분
• User 리서치 기법 이해 및 수행 경험이 있으신 분 (사용자 인터뷰, Usability Test, 관찰 등)
• User 리서치 결과 분석 기법 이해 및 수행 경험이 있으신 분 
• Data를 읽고 문제가 되는 현상을 파악하거나 가설을 설정할 수 있는 역량이 있으신 분
• 사용자에 대한 공감 능력, 유관 부서 협력 및 의사소통 능력을 보유하신 분
• 오늘의집 업에 대한 이해와 사업 비전에 대한 공감이 있으신 분","• Project Management 경험 (본인 외 1명 이상의 팀원과 프로젝트를 처음부터 끝까지 수행하고 스케줄, 산출물의 품질을 관리한 경험)
• UX Design 경험 (와이어프레임 디자인, IA 작성, 화면 기획, 프로토타이핑 등)
• Data 분석 경험
• 유사 업계 경험 (스타트업, 커머스, 컨텐트, B2C 모바일 서비스, 인테리어 등)
• HCI, 심리학/행동과학, 소비자학, 정보 디자인, 산업디자인, 융합콘텐츠, UX디자인 등 관련 학과 우대. (단, 관련 전공이 아니더라도 관련 경력 5년 이상 시 지원 가능)"
